sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
EAP245,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"AC1750 Gigabit Ceiling Access Point","<div><h1>AC1750 Wireless MU-MIMO Gigabit Ceiling Mount Access Point</h1><h1><small>EAP245</small></h1></div><div><ul><li>Simultaneous 450Mbps on 2.4GHz and 1300Mbps on 5GHz totals 1750Mbps Wi-Fi speeds</li><li>Supports Seamless Roaming so even video streams and voice calls are unaffected as users move between locations</li><li>Free cloud centralized management and Omada app for ultra convenience and easy management</li><li>Support Power over Ethernet(802.3at/802.3af) for convenient and affordable installation</li><li>Secure guest network along with multiple authentication options (SMS/Facebook Wi-Fi/ Voucher, etc.) and abundant wireless security technologies.</li><li>Band Steering Automatically moves dual band devices onto the wider 5GHz band for faster connections</li><li>Load balance ensures large numbers of users have smooth network experiences in high density business networks</li><li>Supports management VLAN&nbsp;for an enhanced network management</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",154.5000,,,,ac1750-gigabit-ceiling-access-point-eap245,,,,/E/A/EAP245_EU_3.0_01_normal_1533284008713y.jpg,,/E/A/EAP245_EU_3.0_01_normal_1533284008713y.jpg,,/E/A/EAP245_EU_3.0_01_normal_1533284008713y.jpg,,/E/A/EAP245_EU_3.0_01_normal_1533284008713y.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973096663,mpn=EAP245,specifications=Device Buttons:Reset<br>Antenna Type:Internal Omni 2.4GHz: 3* 3.5dBi, 5GHz: 3*4dBi<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Consumption: Operating Mode, Typical:12.3 W<br>,ts_dimensions_height=4.0000,ts_dimensions_length=18.0000,ts_dimensions_width=21.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/E/A/EAP245_EU_3.0_01_normal_1533284008713y.jpg,/E/A/EAP245_EU_3.0_02_normal_1533284027524j.jpg,/E/A/EAP245_EU_3.0_04_normal_1533284049322r.jpg","EAP245_1,EAP245_2,EAP245_3",,,,,,,,,,,
EAP320,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"AC1200 Wireless Access Point Ceiling","<div><h1>AC1200 Wireless Dual Band Gigabit Ceiling Mount Access Point<small>EAP320</small></h1></div><div><ul><li>Speeds of up to 1.2Gbps over concurrent dual-band 802.11ac Wi-Fi with MIMO and TurboQAM technologies</li><li>Airtime Fairness, Beamforming, and Band Steering Technologies guarantee optimal RF performance for business-level applications</li><li>Free EAP Controller Software lets administrators easily manage hundreds of EAPs</li><li>Captive portal provides a convenient method for guest authentication</li><li>Power over Ethernet (802.3at) support and simple mounting design allow for flexible deployment and convenient installation</li><li>Supports management vlan for an enhanced network management</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",272.6800,,,,ac1200-wireless-access-point-ceiling-eap320,,,,/E/A/EAP320-01_1483596734208y.jpg,,/E/A/EAP320-01_1483596734208y.jpg,,/E/A/EAP320-01_1483596734208y.jpg,,/E/A/EAP320-01_1483596734208y.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973094201,mpn=EAP320,specifications=Device Buttons:Reset<br>Antenna Type:Internal Omni 2.4GHz: 2* 5dBi, 5GHz: 2*6dBi<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Consumption: Operating Mode, Typical:14.2 W <br>,ts_dimensions_height=4.0000,ts_dimensions_length=19.0000,ts_dimensions_width=22.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/E/A/EAP320-01_1483596734208y.jpg,/E/A/EAP320-02_1483596935307r.jpg,/E/A/EAP320-03_1483597173785x.jpg","EAP320_1,EAP320_2,EAP320_3",,,,,,,,,,,
HS100KIT,,Default,simple,,base,"2-PACK WIFI SMART PLUG","<div><h1>Smart Wi-Fi Plug</h1><h1><small>HS100</small></h1></div><div><ul><li><strong>Remote Access</strong>&nbsp;&ndash; Control devices connected to the Smart Plug wherever you have Internet using the free Kasa app on your smartphone.</li><li><strong>Scheduling</strong>&nbsp;&ndash; Schedule the Smart Plug to automatically power electronics on and off as needed, like setting lights to come on at dusk or turn off at sunrise.</li><li><strong>Away Mode</strong>&nbsp;&ndash; Turns your devices on and off at different times to give the appearance that someone is home.</li><li><strong>Voice Control</strong>&nbsp;&ndash; Amazon Alexa&nbsp;or the Google Assistant (sold separately) lets you control devices connected to the Smart Plugs just using your voice.</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",64.9500,,,,2-pack-wifi-smart-plug-hs100kit,,,,/5/1/51cUNVwG5cL._SL1006_.jpg,,/5/1/51cUNVwG5cL._SL1006_.jpg,,/5/1/51cUNVwG5cL._SL1006_.jpg,,/5/1/51cUNVwG5cL._SL1006_.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=604678490745,mpn=HS100KIT,specifications=Device Buttons:Power button, Settings button<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Consumption: Operating Mode, Typical:3.68KW<br>,ts_dimensions_height=8.0000,ts_dimensions_length=10.0000,ts_dimensions_width=7.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/5/1/51cUNVwG5cL._SL1006_.jpg,/4/1/41qWy82s2QL._SL1000_.jpg","HS100KIT_1,HS100KIT_2",,,,,,,,,,,
LB120,,Default,simple,,base,"Smart Wi-Fi LED Bulb","<div><h1>Smart Wi-Fi LED Bulb with Tunable White Light<small>LB120</small></h1></div><div><ul><li><strong>Manage Remotely</strong>&nbsp;&ndash; Control your lights from anywhere with&nbsp;your tablet or smartphone using the free Kasa app (iOS, Android)</li><li><strong>Fine-Tune Lighting</strong>&nbsp;&ndash; Dim brightness and fine-tune light appearance&nbsp;from soft white (2700k) to daylight (6500k)</li><li><strong>Voice Control</strong>&nbsp;&ndash; Pair to Google Assistant to enable voice control</li><li><strong>Circadian Mode</strong>&nbsp;&ndash; Automatically matches light appearance to time of day</li><li><strong>Monitor Power</strong>&nbsp;&ndash; Track real-time energy used to stay informed</li><li><strong>Save Energy</strong>&nbsp;&ndash; Reduce energy use up to 80% without brightness or&nbsp;quality loss compared to a 60W incandescent bulb</li><li><strong>No Hub Required</strong>&nbsp;&ndash; Connect the bulb to your Wi-Fi at home</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",63.5900,,,,smart-wi-fi-led-bulb-lb120,,,,/L/B/LB120_au_normal_1551931018775d.jpg,,/L/B/LB120_au_normal_1551931018775d.jpg,,/L/B/LB120_au_normal_1551931018775d.jpg,,/L/B/LB120_au_normal_1551931018775d.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White Light,ean=845973096021,mpn=LB120,specifications=Operating temperature: Operating Temperature: -15 ,ts_dimensions_height=8.0000,ts_dimensions_length=10.0000,ts_dimensions_width=17.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/L/B/LB120_au_normal_1551931018775d.jpg,/L/B/LB120_box_normal_1551931035667s.jpg","LB120_1,LB120_2",,,,,,,,,,,
LB130,,Default,simple,,base,"SMART WI-FI COLOUR LED BULB","<div><h1>Smart Wi-Fi LED Bulb - Multicolour</h1><h1><small>LB130</small></h1></div><div><ul><li><strong>No Hub Required &ndash;&nbsp;</strong>Connect the bulb directly to your Wi-Fi at home</li><li><strong>Manage Remotely &ndash;&nbsp;</strong>Control your lights from anywhere with your tablet or smartphone the free Kasa app (iOS, Android)</li><li><strong>Colour Changing&nbsp;&ndash;&nbsp;</strong>Fine-tune colours for every occasion and adjust brightness as well as a light appearance from soft white (2500k) to daylight (9000k)</li><li><strong>Voice Control &ndash;&nbsp;</strong>Pair to Amazon Alexa and to enable voice control</li><li><strong>Circadian Mode</strong><strong>&nbsp;&ndash;</strong>&nbsp;Dynamically adjust light intensity and temperature to mimic natural light patterns</li><li><strong>Save Energy</strong>&nbsp;&ndash; Reduce energy use up to 80% without brightness or quality loss compared to a 60W incandescent bulb</li><li><strong>Compatibility &ndash;&nbsp;</strong>Compatible with Android, iOS and Amazon Alexa</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",99.9500,,,,smart-wi-fi-colour-led-bulb-lb130,,,,/L/B/LB130-01_1517973391940L.jpg,,/L/B/LB130-01_1517973391940L.jpg,,/L/B/LB130-01_1517973391940L.jpg,,/L/B/LB130-01_1517973391940L.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=Multicolour,ean=845973096038,mpn=LB130,specifications=Operating temperature: Operating Temperature: -15 ,ts_dimensions_height=8.0000,ts_dimensions_length=10.0000,ts_dimensions_width=17.0000",31.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/L/B/LB130-01_1517973391940L.jpg,/L/B/LB130_E26_2.0-171x104x79mm-7026500112-02_normal_1517973688774z.jpg","LB130_1,LB130_2",,,,,,,,,,,
M7200,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"4G LTE Mobile Wi-Fi","<div><h1>4G LTE Mobile Wi-Fi</h1><h1><small>M7200</small></h1></div><div><ul><li>Share with friends internet access for up to 10 devices simultaneously</li><li>2000 mAh battery for 8 hours of usage</li><li>Supports the latest generation 4G FDD/TDD-LTE, compatible with the network of most countries and regions</li><li>Easy management&nbsp;with the tpMiFi App</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",89.0000,,,,4g-lte-mobile-wi-fi-m7200,,,,/M/7/M7200_EU_1.0_01_normal_1509007521135p.jpg,,/M/7/M7200_EU_1.0_01_normal_1509007521135p.jpg,,/M/7/M7200_EU_1.0_01_normal_1509007521135p.jpg,,/M/7/M7200_EU_1.0_01_normal_1509007521135p.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=Black,ean=689790346354,mpn=M7200,specifications=LED Indicators: Wi-Fi status, Internet connection status, Battery status<br>Device Buttons: Power On/Off<br>Antenna Type:Internal Antenna<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>,ts_dimensions_height=2.0000,ts_dimensions_length=6.0000,ts_dimensions_width=9.0000",3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/M/7/M7200_EU_1.0_01_normal_1509007521135p.jpg,/M/7/M7200_EU_1.0_02_normal_1509007736083j.jpg,/M/7/M7200_EU_1.0_03_normal_1509008225708u.jpg,/M/7/M7200_EU_1.0_05_normal_1509010699825g.jpg","M7200_1,M7200_2,M7200_3,M7200_4",,,,,,,,,,,
M7350,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"TP Link 4G LTE Mobile Wi-Fi M7350","<div><h1>4G LTE Mobile Wi-Fi<small>M7350</small></h1></div><div><ul><li>4G LTE supported with up to 150 Mbps download and 50 Mbps upload speeds</li><li>Supports up to 10&nbsp;devices simultaneously</li><li>All useful information at a glance with screen display</li><li>2000mAh battery for up to 8 hours of working</li><li>Equipped with a micro SD card slot for up to 32GB of optional storage</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",229.9500,,,,tp-link-4g-lte-mobile-wi-fi-m7350-m7350,,,,/M/7/M7350_UN_4.0_01_normal_1510907176979a.jpg,,/M/7/M7350_UN_4.0_01_normal_1510907176979a.jpg,,/M/7/M7350_UN_4.0_01_normal_1510907176979a.jpg,,/M/7/M7350_UN_4.0_01_normal_1510907176979a.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=Black,ean=723856121605,mpn=M7350,specifications=Device Buttons:Power On/Off Button, Menu Button<br>Antenna Type:Internal Antenna<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply: Internal 2000mAh Rechargeable Battery<br>,ts_dimensions_height=2.0000,ts_dimensions_length=7.0000,ts_dimensions_width=11.0000",10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/M/7/M7350_UN_4.0_01_normal_1510907176979a.jpg,/M/7/M7350_UN_4.0_02_normal_1510907458425x.jpg,/M/7/M7350_UN_4.0_03_normal_1510907199807l.jpg","M7350_1,M7350_2,M7350_3",,,,,,,,,,,
M7450,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"LTE-Advanced Mobile Wi-Fi","<div><h1>300Mbps LTE-Advanced Mobile&nbsp;Wi-Fi<small>M7450</small></h1></div><div><ul><li>LTE-Advanced cat6 supported with up to 300Mbps download and 50Mbps upload speeds</li><li>Supports up to 32&nbsp;devices simultaneously</li><li>Selectable 300Mbps at 2.4GHz or 867Mbps at 5GHz dual band Wi-Fi</li><li>All useful information at a glance with screen display</li><li>3000mAh battery for up to&nbsp;15&nbsp;hours of working</li><li>Equipped with a micro SD card slot for up to 32GB of optional storage</li><li>Easy management with the tpMiFi App</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",209.0500,,,,lte-advanced-mobile-wi-fi-m7450,,,,/M/7/M7450_UN_1.0-01_1494398591234t.jpg,,/M/7/M7450_UN_1.0-01_1494398591234t.jpg,,/M/7/M7450_UN_1.0-01_1494398591234t.jpg,,/M/7/M7450_UN_1.0-01_1494398591234t.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=Black/White,ean=6935364081836,mpn=M7450,specifications=Device Buttons: Power On/Off_Menu<br>Antenna Type:Internal Antenna<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply:3000 mAh Rechargeable Battery<br>,ts_dimensions_height=2.0000,ts_dimensions_length=7.0000,ts_dimensions_width=11.0000",6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/M/7/M7450_UN_1.0-01_1494398591234t.jpg,/M/7/M7450_UN_1.0-02_1494398622798a.jpg","M7450_1,M7450_2",,,,,,,,,,,
MC200CM,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Transceivers and Converters",base,"MC200CM Multi-Mode Media Converter","<div><h1>Gigabit Multi-Mode Media Converter<small>MC200CM</small></h1></div><div><ul><li>Complies with IEEE 802.3ab and IEEE 802.3z</li><li>Provides switch configuration of Force /Auto transfer mode for FX port</li><li>Extends fiber distance up to 0.55km</li></ul><h3>What This Product Does</h3><p>The MC200CM is a media converter designed to convert 1000BASE-SX fiber to 1000Base-T copper media or vice versa. Designed under IEEE802.3ab 1000Base-T and IEEE802.3z 1000Base-SX standards, the MC200CM is designed for use with multi-mode fiber cable utilizing the SC-Type connector. The MC200CM supports shortwave (SX) laser specification at a full wire speed forwarding rate. It works at 850nm on both transmitting and receiving data.&nbsp;<br /><br />Other features of this module include the ability to be used as a stand alone device (no chassis required) or with TP-LINK&acute;s 19&acute;system chassis, Auto MDI/MDI-X for TX port, and front panel status LEDs. The MC200CM will transmit at extended fiber optic distances utilizing multi-mode fiber up to 0.55 kilometers.&nbsp;</p></div>",,,1,"Taxable Goods","Catalog, Search",74.9500,,,,mc200cm-multi-mode-media-converter-mc200cm,,,,/M/C/MC200CM-4.0_R_2000px_large_1525400267744w.jpg,,/M/C/MC200CM-4.0_R_2000px_large_1525400267744w.jpg,,/M/C/MC200CM-4.0_R_2000px_large_1525400267744w.jpg,,/M/C/MC200CM-4.0_R_2000px_large_1525400267744w.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=Black,ean=6935364030438,mpn=MC200CM,specifications=Operating temperature: 0_~40_<br>Relative Humidity:10%~90% non-condensing<br>Power:1.66W<br>Power Supply:External Power Adapter<br>,ts_dimensions_height=3.0000,ts_dimensions_length=7.0000,ts_dimensions_width=9.0000",88.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/M/C/MC200CM-4.0_R_2000px_large_1525400267744w.jpg,MC200CM_1,,,,,,,,,,,
MC210CS,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Transceivers and Converters",base,"Media conv. 1000BASE-LX/LH","<div><h1>Gigabit Single-Mode Media Converter<small>MC210CS</small></h1></div><div><ul><li>1 10/100/1000Mbps Auto-Negotiation RJ45 port&nbsp;supporting Auto-MDI/MDIX</li><li>Complies with IEEE 802.3ab and IEEE 802.3z</li><li>Extends fiber distance up to 15km</li></ul><h3>What This Product Does</h3><p>The MC210CS is a media converter designed to convert 1000BASE-LX fiber to 1000Base-T copper media or vice versa. Designed under IEEE802.3ab 1000Base-T and IEEE802.3z 1000Base-LX standards, the MC210CS is designed for use with single-mode fiber cable utilizing the SC-Type connector. The MC210CS supports longwave (LX) laser specification at a full wire speed forwarding rate. It works at 1310nm on both transmitting and receiving data.<br /><br />Other features of this module include the ability to be used as a stand alone device (no chassis required) or with TP-Link&acute;s TL-MC1400 chassis, Auto MDI/MDI-X for TX port, and front panel status LEDs. The MC210CS will transmit at extended fiber optic distances utilizing single-mode fiber up to 15 kilometers.</p></div>",,,1,"Taxable Goods","Catalog, Search",89.9500,,,,media-conv-1000base-lx-lh-mc210cs,,,,/M/C/MC210CS-4.0_R_normal_1525400225368a.jpg,,/M/C/MC210CS-4.0_R_normal_1525400225368a.jpg,,/M/C/MC210CS-4.0_R_normal_1525400225368a.jpg,,/M/C/MC210CS-4.0_R_normal_1525400225368a.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=Black,ean=845973030445,mpn=MC210CS,specifications=Operating temperature: 0_~40_<br>Relative Humidity:10%~90% non-condensing<br>Power:1.8W<br>Power Supply:External Power Adapter<br>,ts_dimensions_height=3.0000,ts_dimensions_length=7.0000,ts_dimensions_width=9.0000",7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,/M/C/MC210CS-4.0_R_normal_1525400225368a.jpg,MC210CS_1,,,,,,,,,,,
NC260,,Default,simple,"Default Category/Products/Home & Office/Cameras/Cameras,Default Category/Products/Home & Office/Network & Physical Security/Video Surveillance",base,"DAY NIGHT 300MBPS WIFI CLOUD CAMERA","<div><h1>HD Day/Night Wi-Fi Camera<small>NC260</small></h1></div><div><ul><li><strong>Live Video</strong>&nbsp;&ndash; Check up on what's happening with high-quality HD live videos on your smartphone, tablet or computer from anywhere</li><li><strong>Night Vision&nbsp;</strong>&ndash; Automatic night vision functionality provides 24/7 surveillance</li><li><strong>2-way Audio</strong>&nbsp;&ndash; Start 2-way audio with ease to communicate with your family instantly</li><li><strong>Motion & Sound Detection</strong>&nbsp;-Receive push and email notifications when motion or sound is detected.</li><li><strong>Micro SD Card Storage</strong>&nbsp;-Save your videos and images easily thanks to an integrated Micro SD slot</li></ul><p>*Support up to 128GB, Micro SD card not included</p><ul><li><strong>Encrypted Video Data</strong>&nbsp;&ndash; The camera&rsquo;s encrypted video data adds an extra layer of security to your monitoring</li><li><strong>Fast 300Mbps Wi-Fi&nbsp;</strong>&ndash; 300Mbps wireless speed for stable connectivity</li></ul><p>&nbsp;</p></div>",,,1,"Taxable Goods","Catalog, Search",96.5600,,,,day-night-300mbps-wifi-cloud-camera-nc260,,,,/N/C/NC260-1_large_1504583183939k.jpg,,/N/C/NC260-1_large_1504583183939k.jpg,,/N/C/NC260-1_large_1504583183939k.jpg,,/N/C/NC260-1_large_1504583183939k.jpg,,"8/30/19, 5:48 PM","9/23/19, 3:09 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=6935364097103,mpn=NC260,specifications=Device Buttons: WPS/RESET button<br>,ts_dimensions_height=8.0000,ts_dimensions_length=13.0000,ts_dimensions_width=7.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/N/C/NC260-1_large_1504583183939k.jpg,/N/C/NC260-2_large_1504583509514z.jpg","NC260_1,NC260_2",,,,,,,,,,,
